Time,X1,Y1,X2,Y2,Energy
8610,2.31566e-15,1.08488e-14,-6.8291e+06,-206549,-2.88163e+10
8611,2.31562e-15,1.08513e-14,-6.82887e+06,-214230,-2.88163e+10
8612,2.31558e-15,1.08539e-14,-6.82863e+06,-221911,-2.88163e+10
8613,2.31554e-15,1.08564e-14,-6.82838e+06,-229591,-2.88163e+10
8614,2.31549e-15,1.0859e-14,-6.82813e+06,-237271,-2.88163e+10
8615,2.31545e-15,1.08615e-14,-6.82786e+06,-244950,-2.88163e+10
8616,2.3154e-15,1.08641e-14,-6.82759e+06,-252630,-2.88163e+10
8617,2.31536e-15,1.08666e-14,-6.82731e+06,-260309,-2.88163e+10
8618,2.31531e-15,1.08691e-14,-6.82702e+06,-267987,-2.88163e+10
8619,2.31526e-15,1.08717e-14,-6.82672e+06,-275666,-2.88163e+10
8620,2.31521e-15,1.08742e-14,-6.82641e+06,-283344,-2.88163e+10
8621,2.31515e-15,1.08768e-14,-6.8261e+06,-291021,-2.88163e+10
8622,2.3151e-15,1.08793e-14,-6.82578e+06,-298699,-2.88163e+10
8623,2.31504e-15,1.08818e-14,-6.82544e+06,-306376,-2.88163e+10
8624,2.31499e-15,1.08844e-14,-6.8251e+06,-314052,-2.88163e+10
8625,2.31493e-15,1.08869e-14,-6.82475e+06,-321728,-2.88163e+10
8626,2.31487e-15,1.08895e-14,-6.8244e+06,-329404,-2.88163e+10
8627,2.31481e-15,1.0892e-14,-6.82403e+06,-337079,-2.88163e+10
8628,2.31474e-15,1.08946e-14,-6.82365e+06,-344754,-2.88163e+10
8629,2.31468e-15,1.08971e-14,-6.82327e+06,-352429,-2.88163e+10
8630,2.31461e-15,1.08996e-14,-6.82288e+06,-360103,-2.88163e+10
8631,2.31455e-15,1.09022e-14,-6.82248e+06,-367776,-2.88163e+10
8632,2.31448e-15,1.09047e-14,-6.82207e+06,-375449,-2.88163e+10
8633,2.31441e-15,1.09073e-14,-6.82165e+06,-383122,-2.88163e+10
8634,2.31434e-15,1.09098e-14,-6.82123e+06,-390794,-2.88163e+10
8635,2.31427e-15,1.09123e-14,-6.82079e+06,-398466,-2.88163e+10
8636,2.31419e-15,1.09149e-14,-6.82035e+06,-406137,-2.88163e+10
8637,2.31412e-15,1.09174e-14,-6.8199e+06,-413808,-2.88163e+10
8638,2.31404e-15,1.092e-14,-6.81944e+06,-421478,-2.88163e+10
8639,2.31396e-15,1.09225e-14,-6.81897e+06,-429147,-2.88163e+10
8640,2.31388e-15,1.0925e-14,-6.81849e+06,-436816,-2.88163e+10
8641,2.3138e-15,1.09276e-14,-6.81801e+06,-444485,-2.88163e+10
8642,2.31372e-15,1.09301e-14,-6.81751e+06,-452153,-2.88163e+10
8643,2.31363e-15,1.09327e-14,-6.81701e+06,-459820,-2.88163e+10
8644,2.31355e-15,1.09352e-14,-6.8165e+06,-467487,-2.88163e+10
8645,2.31346e-15,1.09377e-14,-6.81598e+06,-475153,-2.88163e+10
8646,2.31337e-15,1.09403e-14,-6.81545e+06,-482819,-2.88163e+10
8647,2.31328e-15,1.09428e-14,-6.81491e+06,-490484,-2.88163e+10
8648,2.31319e-15,1.09454e-14,-6.81437e+06,-498149,-2.88163e+10
8649,2.3131e-15,1.09479e-14,-6.81382e+06,-505812,-2.88163e+10
8650,2.313e-15,1.09504e-14,-6.81325e+06,-513476,-2.88162e+10
8651,2.31291e-15,1.0953e-14,-6.81268e+06,-521138,-2.88162e+10
8652,2.31281e-15,1.09555e-14,-6.8121e+06,-528800,-2.88162e+10
8653,2.31271e-15,1.0958e-14,-6.81152e+06,-536461,-2.88162e+10
8654,2.31261e-15,1.09606e-14,-6.81092e+06,-544122,-2.88162e+10
8655,2.31251e-15,1.09631e-14,-6.81031e+06,-551782,-2.88162e+10
8656,2.31241e-15,1.09657e-14,-6.8097e+06,-559441,-2.88162e+10
8657,2.3123e-15,1.09682e-14,-6.80908e+06,-567100,-2.88162e+10
8658,2.3122e-15,1.09707e-14,-6.80845e+06,-574757,-2.88162e+10
8659,2.31209e-15,1.09733e-14,-6.80781e+06,-582414,-2.88162e+10
8660,2.31198e-15,1.09758e-14,-6.80716e+06,-590071,-2.88162e+10
8661,2.31187e-15,1.09784e-14,-6.80651e+06,-597726,-2.88162e+10
8662,2.31176e-15,1.09809e-14,-6.80584e+06,-605381,-2.88162e+10
8663,2.31165e-15,1.09834e-14,-6.80517e+06,-613035,-2.88162e+10
8664,2.31154e-15,1.0986e-14,-6.80449e+06,-620689,-2.88162e+10
8665,2.31142e-15,1.09885e-14,-6.8038e+06,-628341,-2.88162e+10
8666,2.3113e-15,1.0991e-14,-6.8031e+06,-635993,-2.88162e+10
8667,2.31118e-15,1.09936e-14,-6.80239e+06,-643644,-2.88162e+10
8668,2.31106e-15,1.09961e-14,-6.80168e+06,-651294,-2.88162e+10
8669,2.31094e-15,1.09987e-14,-6.80095e+06,-658944,-2.88162e+10
8670,2.31082e-15,1.10012e-14,-6.80022e+06,-666592,-2.88162e+10
8671,2.3107e-15,1.10037e-14,-6.79948e+06,-674240,-2.88162e+10
8672,2.31057e-15,1.10063e-14,-6.79873e+06,-681887,-2.88162e+10
8673,2.31044e-15,1.10088e-14,-6.79797e+06,-689533,-2.88162e+10
8674,2.31032e-15,1.10113e-14,-6.79721e+06,-697178,-2.88162e+10
8675,2.31019e-15,1.10139e-14,-6.79643e+06,-704822,-2.88162e+10
8676,2.31006e-15,1.10164e-14,-6.79565e+06,-712466,-2.88162e+10
8677,2.30992e-15,1.10189e-14,-6.79486e+06,-720108,-2.88162e+10
8678,2.30979e-15,1.10215e-14,-6.79406e+06,-727750,-2.88162e+10
8679,2.30965e-15,1.1024e-14,-6.79325e+06,-735390,-2.88162e+10
8680,2.30952e-15,1.10265e-14,-6.79243e+06,-743030,-2.88162e+10
8681,2.30938e-15,1.10291e-14,-6.79161e+06,-750669,-2.88162e+10
8682,2.30924e-15,1.10316e-14,-6.79077e+06,-758307,-2.88162e+10
8683,2.3091e-15,1.10342e-14,-6.78993e+06,-765944,-2.88162e+10
8684,2.30895e-15,1.10367e-14,-6.78908e+06,-773580,-2.88162e+10
8685,2.30881e-15,1.10392e-14,-6.78822e+06,-781215,-2.88162e+10
8686,2.30867e-15,1.10418e-14,-6.78735e+06,-788849,-2.88162e+10
8687,2.30852e-15,1.10443e-14,-6.78647e+06,-796482,-2.88162e+10
8688,2.30837e-15,1.10468e-14,-6.78559e+06,-804114,-2.88162e+10
8689,2.30822e-15,1.10494e-14,-6.78469e+06,-811745,-2.88162e+10
8690,2.30807e-15,1.10519e-14,-6.78379e+06,-819375,-2.88162e+10
8691,2.30792e-15,1.10544e-14,-6.78288e+06,-827005,-2.88162e+10
8692,2.30776e-15,1.1057e-14,-6.78196e+06,-834633,-2.88162e+10
8693,2.30761e-15,1.10595e-14,-6.78103e+06,-842260,-2.88162e+10
8694,2.30745e-15,1.1062e-14,-6.7801e+06,-849885,-2.88162e+10
8695,2.30729e-15,1.10646e-14,-6.77915e+06,-857510,-2.88162e+10
8696,2.30713e-15,1.10671e-14,-6.7782e+06,-865134,-2.88162e+10
8697,2.30697e-15,1.10696e-14,-6.77724e+06,-872757,-2.88162e+10
8698,2.30681e-15,1.10721e-14,-6.77627e+06,-880378,-2.88162e+10
8699,2.30665e-15,1.10747e-14,-6.77529e+06,-887999,-2.88162e+10
8700,2.30648e-15,1.10772e-14,-6.77431e+06,-895618,-2.88162e+10
8701,2.30631e-15,1.10797e-14,-6.77331e+06,-903237,-2.88162e+10
8702,2.30615e-15,1.10823e-14,-6.77231e+06,-910854,-2.88162e+10
8703,2.30598e-15,1.10848e-14,-6.77129e+06,-918470,-2.88162e+10
8704,2.30581e-15,1.10873e-14,-6.77027e+06,-926085,-2.88162e+10
8705,2.30563e-15,1.10899e-14,-6.76924e+06,-933698,-2.88162e+10
8706,2.30546e-15,1.10924e-14,-6.76821e+06,-941311,-2.88162e+10
8707,2.30528e-15,1.10949e-14,-6.76716e+06,-948922,-2.88162e+10
8708,2.30511e-15,1.10975e-14,-6.76611e+06,-956533,-2.88162e+10
8709,2.30493e-15,1.11e-14,-6.76504e+06,-964142,-2.88162e+10
8710,2.30475e-15,1.11025e-14,-6.76397e+06,-971749,-2.88162e+10
8711,2.30457e-15,1.1105e-14,-6.76289e+06,-979356,-2.88162e+10
8712,2.30439e-15,1.11076e-14,-6.7618e+06,-986961,-2.88162e+10
8713,2.3042e-15,1.11101e-14,-6.76071e+06,-994565,-2.88162e+10
8714,2.30402e-15,1.11126e-14,-6.7596e+06,-1.00217e+06,-2.88162e+10
8715,2.30383e-15,1.11152e-14,-6.75849e+06,-1.00977e+06,-2.88162e+10
8716,2.30364e-15,1.11177e-14,-6.75737e+06,-1.01737e+06,-2.88162e+10
8717,2.30346e-15,1.11202e-14,-6.75624e+06,-1.02497e+06,-2.88162e+10
8718,2.30326e-15,1.11228e-14,-6.7551e+06,-1.03257e+06,-2.88162e+10
8719,2.30307e-15,1.11253e-14,-6.75395e+06,-1.04016e+06,-2.88162e+10
8720,2.30288e-15,1.11278e-14,-6.75279e+06,-1.04776e+06,-2.88162e+10
8721,2.30268e-15,1.11303e-14,-6.75163e+06,-1.05535e+06,-2.88162e+10
8722,2.30249e-15,1.11329e-14,-6.75046e+06,-1.06295e+06,-2.88162e+10
8723,2.30229e-15,1.11354e-14,-6.74928e+06,-1.07054e+06,-2.88162e+10
8724,2.30209e-15,1.11379e-14,-6.74809e+06,-1.07813e+06,-2.88162e+10
8725,2.30189e-15,1.11404e-14,-6.74689e+06,-1.08572e+06,-2.88162e+10
8726,2.30169e-15,1.1143e-14,-6.74568e+06,-1.0933e+06,-2.88162e+10
8727,2.30148e-15,1.11455e-14,-6.74447e+06,-1.10089e+06,-2.88162e+10
8728,2.30128e-15,1.1148e-14,-6.74324e+06,-1.10847e+06,-2.88162e+10
8729,2.30107e-15,1.11505e-14,-6.74201e+06,-1.11606e+06,-2.88162e+10
8730,2.30087e-15,1.11531e-14,-6.74077e+06,-1.12364e+06,-2.88162e+10
8731,2.30066e-15,1.11556e-14,-6.73952e+06,-1.13122e+06,-2.88162e+10
8732,2.30045e-15,1.11581e-14,-6.73827e+06,-1.1388e+06,-2.88162e+10
8733,2.30023e-15,1.11606e-14,-6.737e+06,-1.14637e+06,-2.88162e+10
8734,2.30002e-15,1.11632e-14,-6.73573e+06,-1.15395e+06,-2.88162e+10
8735,2.29981e-15,1.11657e-14,-6.73445e+06,-1.16153e+06,-2.88162e+10
8736,2.29959e-15,1.11682e-14,-6.73316e+06,-1.1691e+06,-2.88162e+10
8737,2.29937e-15,1.11707e-14,-6.73186e+06,-1.17667e+06,-2.88162e+10
8738,2.29915e-15,1.11733e-14,-6.73055e+06,-1.18424e+06,-2.88162e+10
8739,2.29893e-15,1.11758e-14,-6.72923e+06,-1.19181e+06,-2.88162e+10
8740,2.29871e-15,1.11783e-14,-6.72791e+06,-1.19938e+06,-2.88162e+10
8741,2.29849e-15,1.11808e-14,-6.72658e+06,-1.20694e+06,-2.88162e+10
8742,2.29826e-15,1.11834e-14,-6.72524e+06,-1.21451e+06,-2.88162e+10
8743,2.29804e-15,1.11859e-14,-6.72389e+06,-1.22207e+06,-2.88162e+10
8744,2.29781e-15,1.11884e-14,-6.72253e+06,-1.22963e+06,-2.88162e+10
8745,2.29758e-15,1.11909e-14,-6.72116e+06,-1.23719e+06,-2.88162e+10
8746,2.29735e-15,1.11934e-14,-6.71979e+06,-1.24475e+06,-2.88162e+10
8747,2.29712e-15,1.1196e-14,-6.7184e+06,-1.2523e+06,-2.88162e+10
8748,2.29689e-15,1.11985e-14,-6.71701e+06,-1.25986e+06,-2.88162e+10
8749,2.29665e-15,1.1201e-14,-6.71561e+06,-1.26741e+06,-2.88162e+10
8750,2.29642e-15,1.12035e-14,-6.71421e+06,-1.27496e+06,-2.88162e+10
8751,2.29618e-15,1.1206e-14,-6.71279e+06,-1.28252e+06,-2.88162e+10
8752,2.29594e-15,1.12086e-14,-6.71136e+06,-1.29006e+06,-2.88162e+10
8753,2.2957e-15,1.12111e-14,-6.70993e+06,-1.29761e+06,-2.88162e+10
8754,2.29546e-15,1.12136e-14,-6.70849e+06,-1.30516e+06,-2.88162e+10
8755,2.29522e-15,1.12161e-14,-6.70704e+06,-1.3127e+06,-2.88162e+10
8756,2.29497e-15,1.12186e-14,-6.70558e+06,-1.32024e+06,-2.88162e+10
8757,2.29473e-15,1.12212e-14,-6.70411e+06,-1.32778e+06,-2.88162e+10
8758,2.29448e-15,1.12237e-14,-6.70264e+06,-1.33532e+06,-2.88162e+10
8759,2.29423e-15,1.12262e-14,-6.70116e+06,-1.34286e+06,-2.88162e+10
8760,2.29398e-15,1.12287e-14,-6.69966e+06,-1.35039e+06,-2.88162e+10
8761,2.29373e-15,1.12312e-14,-6.69816e+06,-1.35793e+06,-2.88162e+10
8762,2.29348e-15,1.12338e-14,-6.69665e+06,-1.36546e+06,-2.88162e+10
8763,2.29322e-15,1.12363e-14,-6.69514e+06,-1.37299e+06,-2.88162e+10
8764,2.29297e-15,1.12388e-14,-6.69361e+06,-1.38052e+06,-2.88162e+10
8765,2.29271e-15,1.12413e-14,-6.69208e+06,-1.38805e+06,-2.88162e+10
8766,2.29245e-15,1.12438e-14,-6.69054e+06,-1.39557e+06,-2.88162e+10
8767,2.29219e-15,1.12463e-14,-6.68899e+06,-1.4031e+06,-2.88162e+10
8768,2.29193e-15,1.12488e-14,-6.68743e+06,-1.41062e+06,-2.88162e+10
8769,2.29167e-15,1.12514e-14,-6.68586e+06,-1.41814e+06,-2.88162e+10
8770,2.29141e-15,1.12539e-14,-6.68429e+06,-1.42566e+06,-2.88162e+10
8771,2.29114e-15,1.12564e-14,-6.6827e+06,-1.43317e+06,-2.88162e+10
8772,2.29088e-15,1.12589e-14,-6.68111e+06,-1.44069e+06,-2.88162e+10
8773,2.29061e-15,1.12614e-14,-6.67951e+06,-1.4482e+06,-2.88162e+10
8774,2.29034e-15,1.12639e-14,-6.6779e+06,-1.45571e+06,-2.88162e+10
8775,2.29007e-15,1.12664e-14,-6.67628e+06,-1.46322e+06,-2.88162e+10
8776,2.2898e-15,1.1269e-14,-6.67466e+06,-1.47073e+06,-2.88162e+10
8777,2.28952e-15,1.12715e-14,-6.67302e+06,-1.47823e+06,-2.88162e+10
8778,2.28925e-15,1.1274e-14,-6.67138e+06,-1.48574e+06,-2.88162e+10
8779,2.28897e-15,1.12765e-14,-6.66973e+06,-1.49324e+06,-2.88162e+10
8780,2.28869e-15,1.1279e-14,-6.66807e+06,-1.50074e+06,-2.88162e+10
8781,2.28841e-15,1.12815e-14,-6.66641e+06,-1.50824e+06,-2.88162e+10
8782,2.28813e-15,1.1284e-14,-6.66473e+06,-1.51573e+06,-2.88162e+10
8783,2.28785e-15,1.12865e-14,-6.66305e+06,-1.52323e+06,-2.88162e+10
8784,2.28757e-15,1.12891e-14,-6.66135e+06,-1.53072e+06,-2.88162e+10
8785,2.28728e-15,1.12916e-14,-6.65965e+06,-1.53821e+06,-2.88162e+10
8786,2.287e-15,1.12941e-14,-6.65794e+06,-1.5457e+06,-2.88162e+10
8787,2.28671e-15,1.12966e-14,-6.65623e+06,-1.55318e+06,-2.88162e+10
8788,2.28642e-15,1.12991e-14,-6.6545e+06,-1.56067e+06,-2.88162e+10
8789,2.28613e-15,1.13016e-14,-6.65277e+06,-1.56815e+06,-2.88162e+10
8790,2.28584e-15,1.13041e-14,-6.65103e+06,-1.57563e+06,-2.88162e+10
8791,2.28555e-15,1.13066e-14,-6.64928e+06,-1.58311e+06,-2.88162e+10
8792,2.28525e-15,1.13091e-14,-6.64752e+06,-1.59059e+06,-2.88162e+10
8793,2.28496e-15,1.13116e-14,-6.64575e+06,-1.59806e+06,-2.88162e+10
8794,2.28466e-15,1.13141e-14,-6.64398e+06,-1.60554e+06,-2.88162e+10
8795,2.28436e-15,1.13166e-14,-6.64219e+06,-1.61301e+06,-2.88162e+10
8796,2.28406e-15,1.13192e-14,-6.6404e+06,-1.62048e+06,-2.88162e+10
8797,2.28376e-15,1.13217e-14,-6.6386e+06,-1.62794e+06,-2.88162e+10
8798,2.28345e-15,1.13242e-14,-6.63679e+06,-1.63541e+06,-2.88162e+10
8799,2.28315e-15,1.13267e-14,-6.63498e+06,-1.64287e+06,-2.88162e+10
8800,2.28285e-15,1.13292e-14,-6.63315e+06,-1.65033e+06,-2.88162e+10
8801,2.28254e-15,1.13317e-14,-6.63132e+06,-1.65779e+06,-2.88162e+10
8802,2.28223e-15,1.13342e-14,-6.62948e+06,-1.66525e+06,-2.88162e+10
8803,2.28192e-15,1.13367e-14,-6.62763e+06,-1.6727e+06,-2.88162e+10
8804,2.28161e-15,1.13392e-14,-6.62577e+06,-1.68015e+06,-2.88162e+10
8805,2.2813e-15,1.13417e-14,-6.6239e+06,-1.6876e+06,-2.88162e+10
8806,2.28098e-15,1.13442e-14,-6.62203e+06,-1.69505e+06,-2.88162e+10
8807,2.28067e-15,1.13467e-14,-6.62015e+06,-1.7025e+06,-2.88162e+10
8808,2.28035e-15,1.13492e-14,-6.61825e+06,-1.70994e+06,-2.88162e+10
8809,2.28003e-15,1.13517e-14,-6.61636e+06,-1.71739e+06,-2.88162e+10
8810,2.27971e-15,1.13542e-14,-6.61445e+06,-1.72483e+06,-2.88162e+10
8811,2.27939e-15,1.13567e-14,-6.61253e+06,-1.73226e+06,-2.88162e+10
8812,2.27907e-15,1.13592e-14,-6.61061e+06,-1.7397e+06,-2.88162e+10
8813,2.27875e-15,1.13617e-14,-6.60868e+06,-1.74713e+06,-2.88162e+10
8814,2.27842e-15,1.13642e-14,-6.60674e+06,-1.75456e+06,-2.88162e+10
8815,2.2781e-15,1.13667e-14,-6.60479e+06,-1.76199e+06,-2.88162e+10
8816,2.27777e-15,1.13692e-14,-6.60283e+06,-1.76942e+06,-2.88162e+10
8817,2.27744e-15,1.13717e-14,-6.60086e+06,-1.77684e+06,-2.88162e+10
8818,2.27711e-15,1.13742e-14,-6.59889e+06,-1.78426e+06,-2.88162e+10
8819,2.27678e-15,1.13767e-14,-6.59691e+06,-1.79168e+06,-2.88162e+10
8820,2.27644e-15,1.13792e-14,-6.59492e+06,-1.7991e+06,-2.88162e+10
8821,2.27611e-15,1.13817e-14,-6.59292e+06,-1.80652e+06,-2.88162e+10
8822,2.27577e-15,1.13842e-14,-6.59091e+06,-1.81393e+06,-2.88162e+10
8823,2.27544e-15,1.13867e-14,-6.5889e+06,-1.82134e+06,-2.88162e+10
8824,2.2751e-15,1.13892e-14,-6.58688e+06,-1.82875e+06,-2.88162e+10
8825,2.27476e-15,1.13917e-14,-6.58485e+06,-1.83616e+06,-2.88162e+10
8826,2.27442e-15,1.13942e-14,-6.58281e+06,-1.84356e+06,-2.88162e+10
8827,2.27407e-15,1.13967e-14,-6.58076e+06,-1.85096e+06,-2.88162e+10
8828,2.27373e-15,1.13992e-14,-6.5787e+06,-1.85836e+06,-2.88162e+10
8829,2.27338e-15,1.14017e-14,-6.57664e+06,-1.86576e+06,-2.88162e+10
8830,2.27304e-15,1.14042e-14,-6.57457e+06,-1.87316e+06,-2.88162e+10
8831,2.27269e-15,1.14067e-14,-6.57249e+06,-1.88055e+06,-2.88162e+10
8832,2.27234e-15,1.14091e-14,-6.5704e+06,-1.88794e+06,-2.88162e+10
8833,2.27199e-15,1.14116e-14,-6.5683e+06,-1.89533e+06,-2.88162e+10
8834,2.27163e-15,1.14141e-14,-6.5662e+06,-1.90271e+06,-2.88162e+10
8835,2.27128e-15,1.14166e-14,-6.56408e+06,-1.9101e+06,-2.88162e+10
8836,2.27092e-15,1.14191e-14,-6.56196e+06,-1.91748e+06,-2.88162e+10
8837,2.27057e-15,1.14216e-14,-6.55983e+06,-1.92485e+06,-2.88162e+10
8838,2.27021e-15,1.14241e-14,-6.5577e+06,-1.93223e+06,-2.88162e+10
8839,2.26985e-15,1.14266e-14,-6.55555e+06,-1.9396e+06,-2.88162e+10
8840,2.26949e-15,1.14291e-14,-6.5534e+06,-1.94698e+06,-2.88162e+10
8841,2.26913e-15,1.14316e-14,-6.55123e+06,-1.95434e+06,-2.88162e+10
8842,2.26876e-15,1.14341e-14,-6.54906e+06,-1.96171e+06,-2.88162e+10
8843,2.2684e-15,1.14365e-14,-6.54688e+06,-1.96907e+06,-2.88162e+10
8844,2.26803e-15,1.1439e-14,-6.5447e+06,-1.97644e+06,-2.88162e+10
8845,2.26767e-15,1.14415e-14,-6.5425e+06,-1.98379e+06,-2.88162e+10
8846,2.2673e-15,1.1444e-14,-6.5403e+06,-1.99115e+06,-2.88162e+10
8847,2.26693e-15,1.14465e-14,-6.53809e+06,-1.9985e+06,-2.88162e+10
8848,2.26656e-15,1.1449e-14,-6.53587e+06,-2.00586e+06,-2.88162e+10
8849,2.26618e-15,1.14515e-14,-6.53364e+06,-2.01321e+06,-2.88162e+10
8850,2.26581e-15,1.1454e-14,-6.53141e+06,-2.02055e+06,-2.88162e+10
8851,2.26543e-15,1.14564e-14,-6.52916e+06,-2.0279e+06,-2.88162e+10
8852,2.26506e-15,1.14589e-14,-6.52691e+06,-2.03524e+06,-2.88162e+10
8853,2.26468e-15,1.14614e-14,-6.52465e+06,-2.04258e+06,-2.88162e+10
8854,2.2643e-15,1.14639e-14,-6.52238e+06,-2.04991e+06,-2.88162e+10
8855,2.26392e-15,1.14664e-14,-6.52011e+06,-2.05725e+06,-2.88162e+10
8856,2.26353e-15,1.14689e-14,-6.51782e+06,-2.06458e+06,-2.88162e+10
8857,2.26315e-15,1.14714e-14,-6.51553e+06,-2.07191e+06,-2.88162e+10
8858,2.26276e-15,1.14738e-14,-6.51323e+06,-2.07923e+06,-2.88162e+10
8859,2.26238e-15,1.14763e-14,-6.51092e+06,-2.08656e+06,-2.88162e+10
8860,2.26199e-15,1.14788e-14,-6.5086e+06,-2.09388e+06,-2.88162e+10
8861,2.2616e-15,1.14813e-14,-6.50628e+06,-2.10119e+06,-2.88162e+10
8862,2.26121e-15,1.14838e-14,-6.50394e+06,-2.10851e+06,-2.88162e+10
8863,2.26082e-15,1.14862e-14,-6.5016e+06,-2.11582e+06,-2.88162e+10
8864,2.26042e-15,1.14887e-14,-6.49925e+06,-2.12313e+06,-2.88162e+10
8865,2.26003e-15,1.14912e-14,-6.4969e+06,-2.13044e+06,-2.88162e+10
8866,2.25963e-15,1.14937e-14,-6.49453e+06,-2.13775e+06,-2.88162e+10
8867,2.25924e-15,1.14962e-14,-6.49216e+06,-2.14505e+06,-2.88162e+10
8868,2.25884e-15,1.14986e-14,-6.48977e+06,-2.15235e+06,-2.88162e+10
8869,2.25844e-15,1.15011e-14,-6.48738e+06,-2.15965e+06,-2.88162e+10
8870,2.25804e-15,1.15036e-14,-6.48499e+06,-2.16694e+06,-2.88162e+10
8871,2.25763e-15,1.15061e-14,-6.48258e+06,-2.17423e+06,-2.88162e+10
8872,2.25723e-15,1.15085e-14,-6.48017e+06,-2.18152e+06,-2.88162e+10
8873,2.25682e-15,1.1511e-14,-6.47774e+06,-2.18881e+06,-2.88162e+10
8874,2.25642e-15,1.15135e-14,-6.47531e+06,-2.19609e+06,-2.88162e+10
8875,2.25601e-15,1.1516e-14,-6.47287e+06,-2.20337e+06,-2.88162e+10
8876,2.2556e-15,1.15184e-14,-6.47043e+06,-2.21065e+06,-2.88162e+10
8877,2.25519e-15,1.15209e-14,-6.46797e+06,-2.21792e+06,-2.88162e+10
8878,2.25477e-15,1.15234e-14,-6.46551e+06,-2.2252e+06,-2.88162e+10
8879,2.25436e-15,1.15259e-14,-6.46304e+06,-2.23247e+06,-2.88162e+10
8880,2.25395e-15,1.15283e-14,-6.46056e+06,-2.23973e+06,-2.88162e+10
8881,2.25353e-15,1.15308e-14,-6.45807e+06,-2.247e+06,-2.88162e+10
8882,2.25311e-15,1.15333e-14,-6.45558e+06,-2.25426e+06,-2.88162e+10
8883,2.25269e-15,1.15358e-14,-6.45308e+06,-2.26152e+06,-2.88162e+10
8884,2.25227e-15,1.15382e-14,-6.45057e+06,-2.26877e+06,-2.88162e+10
8885,2.25185e-15,1.15407e-14,-6.44805e+06,-2.27603e+06,-2.88161e+10
8886,2.25143e-15,1.15432e-14,-6.44552e+06,-2.28328e+06,-2.88161e+10
8887,2.251e-15,1.15456e-14,-6.44299e+06,-2.29052e+06,-2.88161e+10
8888,2.25058e-15,1.15481e-14,-6.44044e+06,-2.29777e+06,-2.88161e+10
8889,2.25015e-15,1.15506e-14,-6.43789e+06,-2.30501e+06,-2.88161e+10
8890,2.24972e-15,1.1553e-14,-6.43533e+06,-2.31225e+06,-2.88161e+10
8891,2.24929e-15,1.15555e-14,-6.43276e+06,-2.31948e+06,-2.88161e+10
8892,2.24886e-15,1.1558e-14,-6.43019e+06,-2.32672e+06,-2.88161e+10
8893,2.24843e-15,1.15604e-14,-6.42761e+06,-2.33395e+06,-2.88161e+10
8894,2.24799e-15,1.15629e-14,-6.42502e+06,-2.34117e+06,-2.88161e+10
8895,2.24756e-15,1.15654e-14,-6.42242e+06,-2.3484e+06,-2.88161e+10
8896,2.24712e-15,1.15678e-14,-6.41981e+06,-2.35562e+06,-2.88161e+10
8897,2.24668e-15,1.15703e-14,-6.41719e+06,-2.36284e+06,-2.88161e+10
8898,2.24624e-15,1.15728e-14,-6.41457e+06,-2.37005e+06,-2.88161e+10
8899,2.2458e-15,1.15752e-14,-6.41194e+06,-2.37726e+06,-2.88161e+10
8900,2.24536e-15,1.15777e-14,-6.4093e+06,-2.38447e+06,-2.88161e+10
8901,2.24492e-15,1.15802e-14,-6.40665e+06,-2.39168e+06,-2.88161e+10
8902,2.24447e-15,1.15826e-14,-6.404e+06,-2.39888e+06,-2.88161e+10
8903,2.24403e-15,1.15851e-14,-6.40133e+06,-2.40608e+06,-2.88161e+10
8904,2.24358e-15,1.15875e-14,-6.39866e+06,-2.41328e+06,-2.88161e+10
8905,2.24313e-15,1.159e-14,-6.39598e+06,-2.42047e+06,-2.88161e+10
8906,2.24268e-15,1.15925e-14,-6.3933e+06,-2.42767e+06,-2.88161e+10
8907,2.24223e-15,1.15949e-14,-6.3906e+06,-2.43485e+06,-2.88161e+10
8908,2.24178e-15,1.15974e-14,-6.3879e+06,-2.44204e+06,-2.88161e+10
8909,2.24132e-15,1.15998e-14,-6.38519e+06,-2.44922e+06,-2.88161e+10
8910,2.24087e-15,1.16023e-14,-6.38247e+06,-2.4564e+06,-2.88161e+10
8911,2.24041e-15,1.16048e-14,-6.37974e+06,-2.46358e+06,-2.88161e+10
8912,2.23995e-15,1.16072e-14,-6.37701e+06,-2.47075e+06,-2.88161e+10
8913,2.2395e-15,1.16097e-14,-6.37426e+06,-2.47792e+06,-2.88161e+10
8914,2.23903e-15,1.16121e-14,-6.37151e+06,-2.48509e+06,-2.88161e+10
8915,2.23857e-15,1.16146e-14,-6.36875e+06,-2.49225e+06,-2.88161e+10
8916,2.23811e-15,1.1617e-14,-6.36599e+06,-2.49941e+06,-2.88161e+10
8917,2.23764e-15,1.16195e-14,-6.36321e+06,-2.50657e+06,-2.88161e+10
8918,2.23718e-15,1.16219e-14,-6.36043e+06,-2.51372e+06,-2.88161e+10
8919,2.23671e-15,1.16244e-14,-6.35764e+06,-2.52088e+06,-2.88161e+10
8920,2.23624e-15,1.16268e-14,-6.35484e+06,-2.52802e+06,-2.88161e+10
8921,2.23577e-15,1.16293e-14,-6.35204e+06,-2.53517e+06,-2.88161e+10
8922,2.2353e-15,1.16317e-14,-6.34922e+06,-2.54231e+06,-2.88161e+10
8923,2.23483e-15,1.16342e-14,-6.3464e+06,-2.54945e+06,-2.88161e+10
8924,2.23436e-15,1.16367e-14,-6.34357e+06,-2.55658e+06,-2.88161e+10
